gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Prob,Churn_Prediction,Actual_Churn,CustomerID,Contract,PaymentMethod,InternetService
1,0,1,1,26,1,1,83.75,-0.0922976399285807,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.563133,1,1,8436-BJUMM,Month-to-month,Electronic check,Fiber optic
0,1,1,1,3,1,1,88.3,-0.8850596546686395,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.81715214,1,1,4184-TJFAN,Month-to-month,Mailed check,Fiber optic
0,0,1,1,50,1,1,69.75,0.5638040892752713,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11914385,0,0,8329-GWVPJ,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,1,27,1,0,71.6,-0.14237332163434172,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.02619295,0,0,1352-VHKAJ,Month-to-month,Bank transfer (automatic),DSL
0,1,0,0,8,1,1,92.1,-0.6837862978918273,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7544616,1,1,4145-UQXUQ,Month-to-month,Electronic check,Fiber optic
0,0,1,0,62,1,0,23.65,-0.3807732741427819,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0036660158,0,0,2632-TACXW,Two year,Bank transfer (automatic),No
0,0,1,0,71,1,0,81.85,1.6079813218129326,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.00053982274,0,0,8146-QQKZH,Two year,Bank transfer (automatic),DSL
1,0,0,0,66,1,0,25.1,-0.2568194170922659,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.001491165,0,0,1767-CJKBA,Two year,Mailed check,No
1,0,1,1,68,1,1,114.7,2.4574810693050697,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.06783257,0,0,6445-TNRXS,Two year,Bank transfer (automatic),Fiber optic
0,0,0,0,13,0,0,49.15,-0.7193245900627441,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.3792059,0,0,4581-LNWUM,Month-to-month,Electronic check,DSL
1,0,1,0,56,1,1,80.9,1.0049112837194991,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.14503278,0,0,4869-EPIUS,One year,Electronic check,Fiber optic
1,0,1,0,38,1,1,79.45,0.3235069964026482,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.60717934,1,1,9948-YPTDG,Month-to-month,Electronic check,Fiber optic
1,1,0,0,14,1,0,90.45,-0.4472393662042171,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.47422105,0,1,1236-WFCDV,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,1,16,1,1,19.3,-0.8468521301248606,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.084077835,0,0,1915-OAKWD,One year,Bank transfer (automatic),No
0,0,1,1,14,1,0,70.2,-0.5441258834076101,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3277123,0,0,7296-PIXQY,Month-to-month,Electronic check,Fiber optic
1,0,1,1,32,1,1,69.75,0.030045853789547387,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6050469,1,1,4883-QICIH,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,8,1,0,54.25,-0.8082916492342569,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.035233602,0,0,3354-OADJP,One year,Bank transfer (automatic),DSL
0,0,1,1,43,1,1,99.3,0.851573810795823,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.76861435,1,0,3524-WQDSG,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,52,1,0,74.0,0.7049645682334937,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0.009120461,0,0,0810-DHDBD,One year,Credit card (automatic),DSL
1,0,0,0,3,1,1,50.25,-0.9386428400709713,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.23674558,0,0,4026-SKKHW,Month-to-month,Mailed check,DSL
1,0,0,0,29,1,1,19.8,-0.7533848775313322,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0026564216,0,0,2829-HYVZP,One year,Mailed check,No
0,0,0,0,1,1,0,19.65,-0.9971674143288498,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3523126,0,1,8329-IBCTI,Month-to-month,Mailed check,No
1,1,0,0,12,0,1,43.65,-0.773348970898607,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.5609412,1,1,1271-SJBGZ,Month-to-month,Electronic check,DSL
0,0,1,1,16,0,1,35.5,-0.7619881884851853,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.15716751,0,0,3845-JHAMY,Month-to-month,Credit card (automatic),DSL
0,0,0,0,40,1,1,80.75,0.40980482320129885,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.09534843,0,0,7013-PSXHK,One year,Mailed check,DSL
0,0,0,0,5,0,0,39.5,-0.9128549669810883,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.754879,1,1,5669-SRAIP,Month-to-month,Electronic check,DSL
1,0,1,0,40,1,1,97.1,0.6296525077297631,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.6817549,1,1,5981-ITEMU,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,36,1,0,19.55,-0.7319648392334054,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.00064846687,0,0,3486-NPGST,One year,Mailed check,No
0,0,0,0,5,1,1,80.0,-0.8238437882662224,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.78915566,1,1,6941-PMGEP,Month-to-month,Electronic check,Fiber optic
0,0,0,0,10,1,1,84.7,-0.638740244128319,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8223902,1,1,1624-WOIWJ,Month-to-month,Mailed check,Fiber optic
1,0,1,1,2,1,1,89.55,-0.9239730919060678,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.77678835,1,1,2074-GKOWZ,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,23,1,1,90.6,-0.14850593816042162,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.5261096,1,1,0376-YMCJC,Month-to-month,Electronic check,Fiber optic
1,0,1,1,26,1,1,20.05,-0.7826361347744331,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0030977274,0,0,6100-FJZDG,One year,Bank transfer (automatic),No
0,1,1,0,72,1,1,112.4,2.544396569710664,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.0009791562,0,0,4829-ZLJTK,Two year,Electronic check,Fiber optic
0,0,1,0,34,1,0,50.2,-0.20493483410902813,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.029185992,0,0,1730-VFMWO,Month-to-month,Bank transfer (automatic),DSL
1,0,0,0,10,1,0,62.25,-0.7354061636149466,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.03666312,0,0,7143-BQIBA,Month-to-month,Bank transfer (automatic),DSL
0,0,0,0,14,1,0,55.7,-0.6550203556256105,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.017610485,0,0,3800-LYTRK,One year,Mailed check,DSL
0,0,0,0,23,1,1,90.05,-0.04853105292231192,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.44229624,0,1,0634-SZPQA,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,0,47,1,0,19.65,-0.5765096282287808,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0036236977,0,0,9646-NMHXE,Two year,Mailed check,No
1,0,1,0,24,1,1,89.25,-0.03070675740766235,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.16230385,0,0,7030-NJVDP,Month-to-month,Electronic check,Fiber optic
1,0,1,0,49,1,1,99.05,1.1356154309030384,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.6950761,1,1,5536-RTPWK,Month-to-month,Bank transfer (automatic),Fiber optic
1,1,0,0,20,1,0,54.0,-0.5399786463324193,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.09183343,0,0,8883-GRDWQ,One year,Mailed check,DSL
0,0,0,0,2,1,0,69.75,-0.9420621046808361,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4846566,0,1,6166-ILMNY,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,2,1,1,49.05,-0.9656440006030645,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6812151,1,1,3097-NNSPB,Month-to-month,Credit card (automatic),DSL
1,0,0,0,22,0,0,56.75,-0.43014304315489343,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0037031549,0,0,7771-ZONAT,Two year,Bank transfer (automatic),DSL
1,0,0,0,7,1,1,98.05,-0.6912645604901767,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.9598172,1,1,0655-RBDUG,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,1,1,0,21.1,-0.99652768095023,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.49445856,0,0,2111-DWYHN,Month-to-month,Mailed check,No
0,0,1,1,59,1,1,96.65,1.456386570851704,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.02605996,0,0,4194-WHFCB,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,1,1,58,1,1,24.5,-0.3449702647117465,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.032277323,0,0,4121-AGSIN,One year,Credit card (automatic),No
0,0,0,0,41,1,1,114.5,0.9916533609418945,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.7392118,1,1,4361-BKAXE,Month-to-month,Bank transfer (automatic),Fiber optic
0,1,0,0,59,1,1,79.2,1.0194045537109906,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.048267867,0,0,9845-PEEKO,Two year,Credit card (automatic),Fiber optic
0,0,1,1,3,1,1,69.55,-0.9175095788048397,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4415025,0,0,0455-XFASS,Month-to-month,Electronic check,Fiber optic
1,0,0,0,32,1,1,20.05,-0.7347443704646502,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.001608654,0,0,0301-KOBTQ,Two year,Bank transfer (automatic),No
1,1,1,0,46,1,1,98.85,1.008176129927628,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8747016,1,0,1751-NCDLI,Month-to-month,Electronic check,Fiber optic
1,0,1,1,0,1,0,25.75,-0.9944761221843111,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0055577126,0,0,4367-NUYAO,Two year,Mailed check,No
1,0,0,0,2,1,1,80.95,-0.9303263061489132,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6516979,1,1,9878-TNQGW,Month-to-month,Electronic check,Fiber optic
0,0,1,1,52,1,0,19.6,-0.559170647691015,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.004855523,0,0,9170-ARBTB,One year,Credit card (automatic),No
0,1,0,0,13,1,1,74.3,-0.5909587786769189,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.7460854,1,1,4441-NIHPT,Month-to-month,Electronic check,Fiber optic
0,1,0,0,11,1,0,89.7,-0.543596448887373,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.86589855,1,1,8999-BOHSE,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,32,1,0,87.65,0.2146861427222433,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03160325,0,0,7241-AJHFS,Month-to-month,Bank transfer (automatic),Fiber optic
1,1,1,0,17,1,1,100.45,-0.29001937346546874,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.23684014,0,1,7029-RPUAV,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,0,16,1,1,74.75,-0.5075728417395724,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.49298817,0,0,4546-FOKWR,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,0,51,1,0,107.45,1.5005502337481502,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.042497303,0,0,9036-CSKBW,One year,Bank transfer (automatic),Fiber optic
1,0,0,0,29,1,1,75.35,-0.01583847129766975,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.05461109,0,0,5832-TRLPB,One year,Bank transfer (automatic),DSL
1,0,1,0,70,1,0,64.95,0.9898003401210647,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.017952805,0,0,8590-YFFQO,Two year,Credit card (automatic),DSL
0,0,1,1,71,1,0,100.45,2.152990040853696,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0.005194094,0,0,8659-IOOPU,Two year,Electronic check,Fiber optic
1,0,1,1,41,1,0,68.5,0.24713606685844336,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0.01627117,0,0,1338-CECEE,One year,Bank transfer (automatic),DSL
1,0,0,0,1,1,1,80.55,-0.9702986124268158,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.77697664,1,0,7439-DKZTW,Month-to-month,Electronic check,Fiber optic
0,0,1,0,7,1,0,81.25,-0.7498994336064378,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0.3316359,0,0,4646-QZXTF,Month-to-month,Bank transfer (automatic),DSL
1,0,1,1,25,1,1,90.4,-0.044648533107239825,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.4537635,0,1,4607-CHPCA,One year,Electronic check,Fiber optic
